Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID,read_dates,genres
140278,"4:50 from Paddington (Miss Marple, #8)",Agatha Christie,"Christie, Agatha",,1579126936,9781579126933,0,3.95,Black Dog & Leventhal Publishers,Hardcover,288,2007,1957,,2017/04/27,,,read,,,,1,,,0,,,,,,,"Mystery|1854;Fiction|484;Mystery,Crime|459;Classics|241;Mystery,Detective|151"
477597,"Poirot Investigates (Hercule Poirot, #3)",Agatha Christie,"Christie, Agatha",,0007120702,9780007120703,0,4.03,Harper,Paperback,265,2001,1924,,2017/04/27,,,read,,,,1,,,0,,,,,,,"Mystery|1264;Fiction|324;Mystery,Crime|301;Short Stories|255;Classics|178;Mystery,Detective|131"
16305,"Evil Under the Sun (Hercule Poirot, #24)",Agatha Christie,"Christie, Agatha",,1579126286,9781579126285,0,3.97,Black Dog & Leventhal Publishers,Hardcover,220,2006,1940,,2017/04/27,,,read,,,,1,,,0,,,,,,,"Mystery|1832;Fiction|496;Mystery,Crime|481;Classics|212;Mystery,Detective|157"
16322,"The A.B.C. Murders (Hercule Poirot, #13)",Agatha Christie,"Christie, Agatha",,1579126243,9781579126247,0,4.02,Black Dog & Leventhal Publishers,Hardcover,232,2006,1936,,2017/04/27,,,read,,,,1,,,0,,,,,,,"Mystery|3024;Fiction|853;Mystery,Crime|714;Classics|462"
131359,"Death on the Nile (Hercule Poirot, #17)",Agatha Christie,"Christie, Agatha",,0553119222,9780553119220,0,4.11,Bantam Books,Paperback,214,1978,1937,,2017/04/27,,,read,,,,1,,,0,,,,,,,"Mystery|3458;Fiction|1046;Mystery,Crime|858;Classics|664"
16328,"The Murder of Roger Ackroyd (Hercule Poirot, #4)",Agatha Christie,"Christie, Agatha",,1579126278,9781579126278,0,4.25,Black Dog & Leventhal Publishers,Hardcover,288,2006,1926,,2017/04/27,,,read,,,,1,,,0,,,,,,,"Mystery|4311;Fiction|1401;Classics|967;Mystery,Crime|964"
16331,"Murder at the Vicarage (Miss Marple, #1)",Agatha Christie,"Christie, Agatha",,1579126251,9781579126254,0,4.06,Black Dog & Leventhal Publishers,Hardcover,288,2006,1930,,2017/04/27,,,read,,,,1,,,0,,,,,,,"Mystery|3525;Fiction|930;Classics|674;Mystery,Crime|612;Thriller,Mystery Thriller|228"
16343,"The Mysterious Affair at Styles (Hercule Poirot, #1)",Agatha Christie,"Christie, Agatha",,0646418432,9780646418438,0,3.99,Deodand,Paperback,121,2002,1920,,2017/04/27,,,read,,,,1,,,0,,,,,,,"Mystery|4855;Fiction|1435;Classics|1176;Mystery,Crime|958;Mystery,Detective|367"
16304,"Murder on the Orient Express (Hercule Poirot, #10)",Agatha Christie,"Christie, Agatha",,0425200450,9780425200452,0,4.17,Berkley,Paperback,322,2004,1934,,2017/04/27,,,read,,,,1,,,0,,,,,,,"Mystery|8521;Classics|3769;Fiction|3370;Mystery,Crime|1726"
16299,And Then There Were None,Agatha Christie,"Christie, Agatha",,0312330871,9780312330873,0,4.26,St. Martin's Press,Paperback,264,2004,1939,,2017/04/27,,,read,,,,1,,,0,,,,,,,"Mystery|10705;Classics|5209;Fiction|4292;Mystery,Crime|2008;Thriller|1290"
22055280,"The Providence of Fire (Chronicle of the Unhewn Throne, #2)",Brian Staveley,"Staveley, Brian",,0765336413,9780765336415,3,4.13,Tor Books,Hardcover,608,2015,2015,2017/04/27,2017/04/26,,,read,,,,1,,,0,,,,,,"2017-04-26,2017-04-27","Fantasy|1122;Fantasy,Epic Fantasy|117;Fiction|71;Fantasy,High Fantasy|51"
20703325,Ha'penny,Jo Walton,"Walton, Jo",,,,4,3.91,Corsair,Kindle Edition,320,2013,2007,2017/04/19,2017/04/18,,,read,,,,1,,,0,,,,,,"2017-04-18,2017-04-19","Science Fiction,Alternate History|122;Fiction|81;Mystery|77;Historical,Historical Fiction|65;Science Fiction|59;Fantasy|37;Speculative Fiction|22"
25321367,Between Worlds: The Collected Ile-Rien and Cineth Stories,Martha Wells,"Wells, Martha",,,,3,4.12,Martha Wells,Kindle Edition,166,2015,2015,2017/04/24,2017/04/21,,,read,,,,1,,,0,,,,,,"2017-04-21,2017-04-24",Fantasy|26;Short Stories|13;Fiction|3;Science Fiction Fantasy|3
20703329,Half A Crown,Jo Walton,"Walton, Jo",,,,3,3.93,Corsair,Kindle Edition,332,2013,2008,2017/04/19,2017/04/19,,,read,,,,1,,,0,,,,,,"2017-04-19,2017-04-19","Science Fiction,Alternate History|102;Fiction|68;Historical,Historical Fiction|51;Science Fiction|44;Mystery|40;Fantasy|27;Historical|20;Speculative Fiction|19"
144301,"An Exchange of Hostages (Jurisdiction, #1)",Susan R. Matthews,"Matthews, Susan R.",,0380789132,9780380789139,0,3.88,Avon Books,Paperback,384,1997,1997,,2017/04/18,to-read,to-read (#25),to-read,,,,0,,,0,,,,,,,"Science Fiction|49;Fiction|12;Science Fiction Fantasy|5;Space,Space Opera|4"
31888668,The Private Life of Elder Things,Adrian Tchaikovsky,"Tchaikovsky, Adrian","Adam Gauntlett, Keris McDonald",,,4,3.94,Alchemy Press,Kindle Edition,219,2016,2016,2017/04/04,2017/04/03,,,read,,,,1,,,0,,,,,,"2017-04-02,2017-04-04","Short Stories|5;Horror|4;Fantasy|3;Fantasy,Weird Fiction|2"
933547,"Liar's Oath (Legacy of Gird, #2)",Elizabeth Moon,"Moon, Elizabeth",,0671721178,9780671721176,3,3.56,Baen,Paperback,480,1992,1992,2017/04/13,2017/04/06,,,read,,,,1,,,0,,,,,,"2017-04-06,2017-04-13","Fantasy|178;Fiction|14;Science Fiction Fantasy|11;Fantasy,Epic Fantasy|7"
183740,"Farthing (Small Change, #1)",Jo Walton,"Walton, Jo",,0765314215,9780765314215,4,3.82,Tor Books,Hardcover,319,2006,2006,2017/04/16,2017/04/14,,,read,,,,1,,,0,,,,,,"2017-04-14,2017-04-16","Mystery|311;Science Fiction,Alternate History|252;Fiction|202;Historical,Historical Fiction|160;Science Fiction|129;Fantasy|102;Historical|63"
26127606,"Creation Machine (The Spin Trilogy, #1)",Andrew Bannister,"Bannister, Andrew",,0593076486,9780593076484,0,3.42,Bantam Press,Hardcover,336,2016,2016,,2017/04/11,to-read,to-read (#24),to-read,,,,0,,,0,,,,,,,"Science Fiction|27;Space,Space Opera|4"
6506307,"Blackout (All Clear, #1)",Connie Willis,"Willis, Connie",,0553803190,9780553803198,0,3.83,Spectra Books,Paperback,610,2010,2010,,2017/04/11,to-read,to-read (#23),to-read,,,,0,,,0,,,,,,,"Science Fiction|1029;Science Fiction,Time Travel|641;Historical,Historical Fiction|599;Fiction|484;Historical|209"
18798861,"Surrender None (Legacy of Gird, #1)",Elizabeth Moon,"Moon, Elizabeth",,,,4,3.74,Orbit,Kindle Edition,512,2013,1990,2017/04/06,2017/03/30,,,read,,,,1,,,0,,,,,,"2017-04-04,2017-04-06","Fantasy|215;Fiction|18;Fantasy,Epic Fantasy|11;Science Fiction Fantasy|8"
23013875,Slow Bullets,Alastair Reynolds,"Reynolds, Alastair",,1616961937,9781616961930,0,3.6,Tachyon Publications,Paperback,192,2015,2015,,2017/04/05,to-read,to-read (#22),to-read,,,,0,,,0,,,,,,,"Science Fiction|253;Fiction|41;Space,Space Opera|33;Novella|30"
6597651,The Windup Girl,Paolo Bacigalupi,"Bacigalupi, Paolo",,1597801577,9781597801577,4,3.75,Night Shade Books,Hardcover,359,2009,2009,2017/04/01,2017/04/01,,,read,,,The main problem I had was that it's never explained why solar power (or anything else other than coal) is not used.<br/>The author said this was a deliberate stylistic choice (and I agree it worked quite well to create a certain aesthetic). If this was said in a foreword or lampshaded in the book this might have been 5 stars.,1,,,0,,,,,,"2017-03-31,2017-04-01","Science Fiction|2476;Fiction|1107;Science Fiction,Dystopia|670;Science Fiction,Steampunk|434"
20344635,"Stories of the Raksura, Volume 1: The Falling World & The Tale of Indigo and Cloud",Martha Wells,"Wells, Martha",,1597805351,9781597805353,0,4.23,Night Shade,Paperback,206,2014,2014,,2017/04/05,to-read,to-read (#21),to-read,,,,0,,,0,,,,,,,"Fantasy|162;Short Stories|26;Fantasy,High Fantasy|13;Fiction|10;Adventure|9"
25898527,"The Edge of Worlds (The Books of the Raksura, #4)",Martha Wells,"Wells, Martha",,1597808431,9781597808439,0,4.08,Night Shade,Hardcover,388,2016,2016,,2017/04/05,to-read,to-read (#20),to-read,,,,0,,,0,,,,,,,"Fantasy|213;Fiction|16;Adventure|14;Paranormal,Shapeshifters|10;Science Fiction Fantasy|9"
17888311,"Breach Zone (Shadow Ops, #3)",Myke Cole,"Cole, Myke",,,,2,3.99,Ace,Kindle Edition,384,2014,2014,2017/03/31,2017/03/31,,,read,,,,1,,,0,,,,,,",2017-03-31","Fantasy|122;Fantasy,Urban Fantasy|84;War,Military Fiction|34;Science Fiction|32;Fiction|17"
30312456,"Cold Welcome (Vatta's Peace, #1)",Elizabeth Moon,"Moon, Elizabeth",,,,0,3.98,Orbit,Kindle Edition,464,2017,2017,,2017/03/30,to-read,to-read (#19),to-read,,,,0,,,0,,,,,,,"Science Fiction|168;Space,Space Opera|31;Fiction|22;War,Military Fiction|17"
29570143,New York 2140,Kim Stanley Robinson,"Robinson, Kim Stanley",,031626234X,9780316262347,0,3.55,Orbit,Hardcover,624,2017,2017,,2017/03/30,to-read,to-read (#18),to-read,,,,0,,,0,,,,,,,"Science Fiction|463;Fiction|253;Science Fiction,Dystopia|53"
25499718,Children of Time (Children of Time #1),Adrian Tchaikovsky,"Tchaikovsky, Adrian",,1447273281,9781447273288,5,4.29,PanMacmillan,Hardcover,600,2015,2015,2017/03/05,2016/01/17,favorites,favorites (#2),read,,,,2,,,0,,,,,,",2016-01-17;,2017-03-05","Science Fiction|1157;Fiction|302;Space,Space Opera|131"
13055592,Redshirts,John Scalzi,"Scalzi, John",,0765316994,9780765316998,2,3.85,Tor Books,Hardcover,320,2012,2012,2017/03/06,2017/03/06,,,read,,,,1,,,0,,,,,,",2017-03-06",Science Fiction|3137;Fiction|974;Humor|865;Audiobook|296
14759319,"Fortress Frontier (Shadow Ops, #2)",Myke Cole,"Cole, Myke",,0425256367,9780425256367,3,3.94,Ace,Mass Market Paperback,344,2013,2013,2017/03/10,2017/03/11,,,read,,,,1,,,0,,,,,,",2017-03-10","Fantasy|143;Fantasy,Urban Fantasy|109;War,Military Fiction|49;Science Fiction|37;Fiction|21"
11783484,"Control Point (Shadow Ops, #1)",Myke Cole,"Cole, Myke",,1937007243,9781937007249,2,3.51,Ace,Mass Market Paperback,382,2012,2012,2017/03/09,2017/03/11,,,read,,,,1,,,0,,,,,,",2017-03-09","Fantasy|417;Fantasy,Urban Fantasy|269;Science Fiction|104;War,Military Fiction|95;Fiction|49;Fantasy,Magic|48"
64341,The Metamorphosis of Prime Intellect,Roger    Williams,"Williams, Roger",,1411602196,9781411602199,3,4.16,Lulu.com,Paperback,176,2010,2006,2015/09/10,2017/02/25,,,read,,,,1,,,0,,,,,,",2015-09-10","Science Fiction|91;Fiction|62;Science Fiction,Dystopia|11"
22544764,Uprooted,Naomi Novik,"Novik, Naomi",,0804179034,9780804179034,4,4.09,Del Rey,Hardcover,435,2015,2015,2017/02/25,2017/02/25,,,read,,,3.5,1,,,0,,,,,,",2017-02-25","Fantasy|11065;Young Adult|1777;Fiction|1379;Fantasy,Magic|1038;Romance|976"
6316821,"First Lord's Fury (Codex Alera, #6)",Jim Butcher,"Butcher, Jim",,044101769X,9780441017690,2,4.38,Ace Books,Hardcover,465,2009,2009,2016/10/06,2016/10/06,,,read,,,,1,,,0,,,,,,",2016-10-06","Fantasy|1094;Fiction|252;Fantasy,Epic Fantasy|198;Fantasy,Magic|102"
190999,Way Station,Clifford D. Simak,"Simak, Clifford D.",,0020248717,9780020248712,3,4.04,Collier Books,Paperback,210,1992,1963,2016/11/21,2016/11/21,,,read,,,,1,,,0,,,,,,",2016-11-21",Science Fiction|832;Fiction|175;Hugo Awards|56
8161806,The Emperor's Finest (Ciaphas Cain #7),Sandy Mitchell,"Mitchell, Sandy",,1844168905,9781844168903,3,4.15,Black Library,Hardcover,315,2010,2010,2017/01/22,2017/01/22,,,read,,,,1,,,0,,,,,,",2017-01-22",Science Fiction|33;40k|13;Fiction|8
28361265,"After Atlas (Planetfall, #2)",Emma Newman,"Newman, Emma",,0425282406,9780425282403,3,4.19,Roc,Paperback,369,2016,2016,2017/01/30,2017/01/30,,,read,,,,1,,,0,,,,,,",2017-01-30",Science Fiction|150;Mystery|53;Fiction|28;Audiobook|14
28220642,Last Year,Robert Charles Wilson,"Wilson, Robert Charles",,0765332639,9780765332639,4,3.8,Tor Books,Hardcover,351,2016,2016,2017/02/13,2017/02/13,,,read,,,,1,,,0,,,,,,",2017-02-13","Science Fiction|100;Science Fiction,Time Travel|67;Fiction|40;Science Fiction,Alternate History|14"
22738693,The Medusa Chronicles,Stephen Baxter,"Baxter, Stephen",Alastair Reynolds,1473210186,9781473210189,4,3.79,Gollancz,Hardcover,326,2016,2016,2017/02/06,2017/02/06,,,read,,,,1,,,0,,,,,,",2017-02-06","Science Fiction|117;Fiction|27;Space,Space Opera|15"
24772,"The Killing of Worlds (Succession, #2)",Scott Westerfeld,"Westerfeld, Scott",,0765308509,9780765308504,3,4.07,Tor Books,Hardcover,336,2003,2003,2017/02/02,2017/02/02,,,read,,,,1,,,0,,,,,,"2017-02-01,2017-02-02","Science Fiction|118;Fiction|33;Space,Space Opera|29"
267022,"The Risen Empire (Succession, #1)",Scott Westerfeld,"Westerfeld, Scott",,0765305550,9780765305558,3,3.88,Tor Books,Hardcover,304,2003,2003,2017/02/01,2017/02/02,,,read,,,,1,,,0,,,,,,",2017-02-01","Science Fiction|206;Fiction|51;Space,Space Opera|49"
27276239,"Death's Bright Day (Lt. Leary, #11)",David Drake,"Drake, David",,1476781478,9781476781471,4,4.03,Baen,Hardcover,320,2016,2016,2016/09/01,2016/09/06,,,read,,,,1,,,0,,,,,,",2016-09-01","Science Fiction|35;Space,Space Opera|12;War,Military Fiction|5;Fiction|5;Science Fiction,Military Science Fiction|5"
15803011,The Greater Good (Ciaphas Cain #9),Sandy Mitchell,"Mitchell, Sandy",,1849702888,9781849702881,3,4.1,Games Workshop,Hardcover,320,2013,2013,2017/01/28,2017/01/28,,,read,,,,1,,,0,,,,,,",2017-01-28",Science Fiction|20;40k|13;Fiction|10
12035989,The Last Ditch (Ciaphas Cain #8),Sandy Mitchell,"Mitchell, Sandy",,1849701253,9781849701259,3,4.19,Games Workshop,Hardcover,320,2012,2012,2017/01/25,2017/01/25,,,read,,,,1,,,0,,,,,,",2017-01-25",Science Fiction|20;40k|14;Fiction|5
3391609,Cain's Last Stand (Ciaphas Cain #6),Sandy Mitchell,"Mitchell, Sandy",,1844165558,9781844165551,3,4.26,Games Workshop,Mass Market Paperback,416,2008,2008,2017/01/19,2017/01/18,,,read,,,,1,,,0,,,,,,",2017-01-19",Science Fiction|32;40k|22;Fiction|11
709616,Duty Calls (Ciaphas Cain #5),Sandy Mitchell,"Mitchell, Sandy",,1844164659,9781844164653,3,4.18,Games Workshop,Mass Market Paperback,416,2007,2007,2017/01/17,2017/01/17,,,read,,,,1,,,0,,,,,,",2017-01-17",Science Fiction|34;40k|20;Fiction|13
675929,Death or Glory (Ciaphas Cain #4),Sandy Mitchell,"Mitchell, Sandy",,1844162877,9781844162871,3,4.25,Games Workshop,Mass Market Paperback,416,2006,2006,2017/01/15,2017/01/15,,,read,,,,1,,,0,,,,,,",2017-01-15",Science Fiction|38;40k|22;Fiction|9
13558079,Sector Thirteen,Sandy Mitchell,"Mitchell, Sandy",,,9780857875204,3,4.11,Black Library,ebook,,2011,2011,2017/01/13,2017/01/13,,,read,,,,1,,,0,,,,,,",2017-01-13",Short Stories|3;Science Fiction|3;40k|3;Fiction|2
463988,The Traitor's Hand (Ciaphas Cain #3),Sandy Mitchell,"Mitchell, Sandy",,1844161870,9781844161874,3,4.21,Games Workshop,Paperback,409,2005,2005,2017/01/13,2017/01/12,,,read,,,,1,,,0,,,,,,",2017-01-13","Science Fiction|33;40k|25;Fiction|13;Fantasy|8;War,Military Fiction|5;War|3;Science Fiction,Military Science Fiction|2;Pulp|2"
13560178,Echoes of the Tomb,Sandy Mitchell,"Mitchell, Sandy",,,9780857875211,3,4.04,Black Library,ebook,,2011,2011,2017/01/10,2017/01/11,,,read,,,,1,,,0,,,,,,",2017-01-10",Science Fiction|6;40k|4;Short Stories|3;Fiction|3
13557883,Fight or Flight,Sandy Mitchell,"Mitchell, Sandy",,,9780857875174,3,4.17,Black Library,ebook,,2011,2011,2017/01/09,2017/01/11,,,read,,,,1,,,0,,,,,,",2017-01-09",Science Fiction|7;40k|5;Fiction|3;Short Stories|3
709618,Caves of Ice (Ciaphas Cain #2),Sandy Mitchell,"Mitchell, Sandy",,184416070X,9781844160709,3,4.11,Black Library,Paperback,254,2004,2004,2017/01/10,2017/01/11,,,read,,,,1,,,0,,,,,,",2017-01-10",Science Fiction|36;40k|25;Fiction|13
709611,For the Emperor (Ciaphas Cain #1),Sandy Mitchell,"Mitchell, Sandy",,1844160505,9781844160501,3,4.23,Games Workshop(uk),Paperback,415,2003,2003,2017/01/09,2017/01/11,,,read,,,,1,,,0,,,,,,",2017-01-09",Science Fiction|51;40k|28;Fiction|17;Fantasy|13
13558084,The Beguiling,Sandy Mitchell,"Mitchell, Sandy",,,9780857875181,3,4.08,Black Library,ebook,,2011,2011,2017/01/11,2017/01/11,,,read,,,,1,,,0,,,,,,",2017-01-11","Science Fiction|6;Short Stories|3;Fiction|3;Science Fiction,Military Science Fiction|2"
17910048,"The Goblin Emperor (The Goblin Emperor, #1)",Katherine Addison,"Addison, Katherine",,076532699X,9780765326997,4,4.04,Tor Books,Hardcover,446,2014,2014,2017/01/08,2017/01/08,,,read,,,,1,,,0,,,,,,"2017-01-08,2017-01-08","Fantasy|2922;Fiction|342;Science Fiction,Steampunk|317;Fantasy,High Fantasy|117"
27276111,Age of Heroes,James Lovegrove,"Lovegrove, James",,178108405X,9781781084052,2,4.06,Solaris,Paperback,380,2016,2016,2016/12/28,2016/12/28,,,read,,,,1,,,0,,,,,,"2016-12-28,2016-12-28","Fantasy|10;Fantasy,Urban Fantasy|4;Science Fiction|2;Fantasy,Mythology|2"
223379,The Merchant and the Alchemist's Gate,Ted Chiang,"Chiang, Ted",,1596061006,9781596061002,5,4.32,Subterranean Press,Hardcover,60,2007,2007,2016/12/27,2016/12/27,,,read,,,,1,,,0,,,,,,"2016-12-27,2016-12-27","Fantasy|183;Science Fiction|115;Short Stories|105;Fiction|97;Science Fiction,Time Travel|46"
7886338,The Lifecycle of Software Objects,Ted Chiang,"Chiang, Ted",,1596063173,9781596063174,4,3.92,Subterranean,Hardcover,150,2010,2010,2016/12/23,2016/12/23,,,read,,,,1,,,0,,,,,,"2016-12-23,2016-12-23",Science Fiction|285;Fiction|140;Short Stories|72;Novella|38
28043896,Into Everywhere,Paul McAuley,"McAuley, Paul",,1473203988,9781473203983,3,4.03,Gollancz,Paperback,384,2016,2016,2016/12/14,2016/12/14,,,read,,,,1,,,0,,,,,,",2016-12-14",Science Fiction|23;Fiction|4
24013151,Something Coming Through,Paul McAuley,"McAuley, Paul",,1473203945,9781473203945,3,3.57,Gollancz,Paperback,384,2015,2015,2016/12/11,2016/12/10,,,read,,,,1,,,0,,,,,,",2016-12-11",Science Fiction|51;Fiction|11
24237785,"Planetfall (Planetfall, #1)",Emma Newman,"Newman, Emma",,,,0,3.7,Ace/Roc,Paperback,336,2015,2015,,2016/12/09,to-read,to-read (#17),to-read,,,,0,,,0,,,,,,,Science Fiction|515;Fiction|140;Science Fiction Fantasy|35
3423435,"Horizon (The Sharing Knife, #4)",Lois McMaster Bujold,"Bujold, Lois McMaster",,0061375365,9780061375361,3,4.01,Harper Voyager,Hardcover,453,2009,2009,2016/12/06,2016/12/06,,,read,,,,1,,,0,,,,,,",2016-12-06","Fantasy|654;Romance|102;Fiction|83;Science Fiction Fantasy|28;Fantasy,Magic|25"
2112904,"Passage (The Sharing Knife, #3)",Lois McMaster Bujold,"Bujold, Lois McMaster",,0061375330,9780061375330,3,3.92,Harper Voyager,Hardcover,448,2008,2008,2016/11/30,2016/11/30,,,read,,,,1,,,0,,,,,,",2016-11-30","Fantasy|729;Romance|131;Fiction|96;Science Fiction Fantasy|29;Romance,Fantasy Romance|27"
5470,1984,George Orwell,"Orwell, George",Erich Fromm,,,0,4.18,New American Library,Mass Market Paperback,328,1950,1949,,2016/11/24,,,read,,,,1,,,0,,,,,,,"Classics|28469;Fiction|17995;Science Fiction|9061;Science Fiction,Dystopia|7446"
21413662,What If? Serious Scientific Answers to Absurd Hypothetical Questions,Randall Munroe,"Munroe, Randall",,0544272994,9780544272996,0,4.16,Houghton Mifflin Harcourt,Hardcover,303,2014,2014,,2016/11/24,,,read,,,,1,,,0,,,,,,,Nonfiction|3765;Science|3092;Humor|1015;Audiobook|251
61881,"Legacy (The Sharing Knife, #2)",Lois McMaster Bujold,"Bujold, Lois McMaster",,006113905X,9780061139055,3,3.82,Harper Voyager,Hardcover,384,2007,2007,2016/11/24,2016/11/24,,,read,,,,1,,,0,,,,,,"2016-11-24,2016-11-24","Fantasy|819;Romance|151;Fiction|93;Science Fiction Fantasy|35;Romance,Fantasy Romance|31"
61898,"Beguilement (The Sharing Knife, #1)",Lois McMaster Bujold,"Bujold, Lois McMaster",,0061139076,9780061139079,3,3.75,Harper Voyager,Paperback,372,2011,2006,2016/11/23,2016/11/23,,,read,,,,1,,,0,,,,,,"2016-11-22,2016-11-23",Romance|287;Fiction|158;Fantasy|69;Science Fiction Fantasy|52
10785561,Ten-Ghost,Adam J. Thaxton,"Thaxton, Adam J.",,0983225001,9780983225003,4,4.5,Opabinia Press,Paperback,276,2010,2010,2016/11/19,2016/11/20,,,read,,,,1,,,0,,,,,,",2016-11-19",
26114364,"Waypoint Kangaroo (Kangaroo, #1)",Curtis C. Chen,"Chen, Curtis C.",,1250081785,9781250081780,4,3.97,Thomas Dunne Books,Hardcover,320,2016,2016,2016/11/18,2016/11/17,,,read,,,,1,,,0,,,,,,",2016-11-18",Science Fiction|59;Fiction|26;Mystery|19;Thriller|13;Science Fiction Fantasy|8
21097454,"Poseidon's Wake (Poseidon's Children, #3)",Alastair Reynolds,"Reynolds, Alastair",,0575090499,9780575090491,2,3.79,Gollancz,Hardcover,598,2015,2015,2016/11/17,2016/11/17,,,read,,,,1,,,0,,,,,,",2016-11-17","Science Fiction|139;Fiction|30;Space,Space Opera|23"
15999018,"On the Steel Breeze (Poseidon's Children, #2)",Alastair Reynolds,"Reynolds, Alastair",,0575090456,9780575090453,3,4.03,Gollancz,Hardcover,496,2013,2013,2016/10/30,2016/11/05,,,read,,,,1,,,0,,,,,,",2016-10-30","Science Fiction|245;Fiction|47;Space,Space Opera|43"
16127235,"The Darwin Elevator (Dire Earth Cycle, #1)",Jason M. Hough,"Hough, Jason M.",,0345537122,9780345537126,0,3.68,Del Rey,Mass Market Paperback,472,2013,2013,,2016/11/05,to-read,to-read (#16),to-read,,,,0,,,0,,,,,,,"Science Fiction|310;Apocalyptic,Post Apocalyptic|65;Fiction|52;Science Fiction,Dystopia|44"
9424053,"Blue Remembered Earth (Poseidon's Children, #1)",Alastair Reynolds,"Reynolds, Alastair",,0575088273,9780575088276,3,3.87,Orion Publishing Group,Hardcover,512,2012,2012,2016/10/23,2016/08/30,,,read,,,3.5,1,,,0,,,,,,",2016-10-23","Science Fiction|545;Fiction|104;Space,Space Opera|70"
2903736,"Princeps' Fury (Codex Alera, #5)",Jim Butcher,"Butcher, Jim",,0441016383,9780441016389,3,4.36,Ace Books,Hardcover,386,2008,2008,2016/09/26,2016/10/01,,,read,,,,1,,,0,,,,,,",2016-09-26","Fantasy|926;Fiction|105;Fantasy,Epic Fantasy|64;Fantasy,High Fantasy|57"
346087,"Captain's Fury (Codex Alera, #4)",Jim Butcher,"Butcher, Jim",,0441015271,9780441015276,3,4.37,Ace Books,Hardcover,451,2007,2007,2016/09/24,2015/08/31,,,read,,,,1,,,0,,,,,,",2016-09-24","Fantasy|2912;Fiction|285;Fantasy,Epic Fantasy|216;Fantasy,High Fantasy|152"
6100097,"Cursor's Fury (Codex Alera, #3)",Jim Butcher,"Butcher, Jim",,,,3,4.36,Ace,Kindle Edition,704,2007,2006,2016/09/21,2016/10/01,,,read,,,,1,,,0,,,,,,",2008-01-01;,2016-09-21","Fantasy|1938;Fiction|291;Fantasy,Epic Fantasy|226;Fantasy,High Fantasy|155"
6569833,"Academ's Fury (Codex Alera, #2)",Jim Butcher,"Butcher, Jim",,,,3,4.27,Ace,Kindle Edition,720,2006,2005,2016/09/18,2016/10/01,,,read,,,,1,,,0,,,,,,",2008-01-01;,2016-09-18","Fantasy|3337;Fiction|305;Fantasy,Epic Fantasy|245;Fantasy,High Fantasy|168"
6569831,"Furies of Calderon (Codex Alera, #1)",Jim Butcher,"Butcher, Jim",,,,3,4.12,Ace,Kindle Edition,460,2005,2004,2016/09/18,2016/10/01,,,read,,,,1,,,0,,,,,,",2008-01-01;,2016-09-18","Fantasy|5441;Fiction|504;Fantasy,Epic Fantasy|343;Fantasy,High Fantasy|278"
29396,"Furies of Calderon (Codex Alera, #1)",Jim Butcher,"Butcher, Jim",,044101268X,9780441012688,0,4.12,Ace,Paperback,504,2005,2004,2008/01/01,2015/04/06,,,read,,,,1,,,0,,,,,,",2008-01-01;,2016-09-18","Fantasy|5441;Fiction|504;Fantasy,Epic Fantasy|343;Fantasy,High Fantasy|278"
